CollectionName;Labels
['BPMAI'];['Themafinden', 'AuftragBakthemenfinden', 'Betreuer', 'Betreuer', 'EvaluierungundFeedback', 'Excelvervollsst?хndigenundausschicken', 'Exposeeok', 'Exposeeschreiben', 'FestlegenwievielBAKsproBetreuer', 'Fristf?§rStudenten', 'ja', 'ja', 'KickoffmeetingTerminfestlegung', 'Koordinator', 'Koordinator', 'nein', 'nein', 'Student', 'Student', 'StudentenaufrufenThemenfinden', 'Studententhemaeintragen', 'Studiengangleiter', 'Studiengangleiter', 'Themaabsegnen', 'Themafreigeben', 'Themaok?', 'Themaschicken', 'Themaselberfinden', 'Themasselberfinden?', 'Themaw?хhlen', 'Themenfreigebenlassen', 'Themenok?', 'Themensammeln']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'S']
['BPMAI'];['CheckEPassport', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'EPassportplaceddown', 'EPassportplaceddown', 'followSmartGateSign', 'GetSmartGateTicket', 'LocateImmigrationPlace', 'NonValidPassenger', 'Passenger', 'Passenger', 'Proceedtobaggagehall', 'ProceedtoImmigrationdisk', 'ProceedtoSecurityCheckPoint', 'ProceedtoSmartGate', 'ProceedtoSmartGatekiosk', 'SmartGateTicketisrecieved', 'SmartGateTicketisrecieved', 'StandintheImmigrationQueue']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'U', 'V', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Customer', 'Customer', 'CustomerInquiry', 'CustomerPurchaseOrder', 'CustomerPurchaseOrder', 'PackingList', 'PackingList', 'PickingDocument', 'Quotation', 'SalesOrder', 'SalesOrder']
['BPMAI'];['Adress/Kontodaten', 'Adress/Kontodaten', 'Adress/Kontodaten', 'Anmeldeinformationen', 'Anmeldeinformationen', 'Anmeldeinformationen', 'BenachrichtigungdassBuchvorhandenist', 'Best?хtigtKaufauftrag', 'bezahltRechnung', 'Buchgefunden', 'Buchinformationen', 'Buchinformationen', 'Buchinformationen', 'EingabedesgesuchtenBuches', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kunde', 'Kundeeingeloggt', 'Kundem??chtesicheinloggen', 'Kundendatenbekannt', 'Kundendatennichtbekannt', 'SchicktBestellbest?хtigung', 'SchicktDownloadlink', 'SchicktRechnung', 'Versuchfehlgeschlagen', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop', 'WebShop']
['BPMAI'];['boundary_subprocess', 'boundary_task', 'end', 'start']
['BPMAI'];['acceptmortagage', 'acquiermoredocs', 'AVAILABLE', 'checksecurities', 'checkbuildingdocs', 'documentscomplete', 'documentsnotcomplete', 'NOTAVAILABLE', 'refusemortgage']
['BPMAI'];['AdjuvanteChemotherapieausw?хhlen', 'AdjuvanteChemotherapieausw?хhlen', 'AdjuvanteChemotherapieausw?хhlen', 'AdjuvanteChemotherapieausw?хhlen', 'AdjuvanteTherapiefestlegen', 'AdjuvanteTherapiefestlegen', 'Fernmetastasennachgewiesen', 'G1?', 'Gradingabfragen', 'HER2positiv?', 'HER2Statusabfragen', 'Ja', 'Ja', 'Ja', 'Ja', 'Ja', 'KeineadjuvanteChemotherapie', 'Lymphknotenstatusabfragen', 'Nein', 'Nein', 'Nein', 'Nein', 'Nein', 'Nodalpositiv?', 'palliativeTherapieeinleiten', 'Prim?хrtherapieabgeschlossen', 'Rezeptornegativ?', 'Rezeptorstatusabfragen', 'Stagingdurchf?§hren', 'T1?', 'Tumorgr???Ѓeabfragen']
['BPMAI'];['A', 'AA', 'AA', 'AB', 'AC', 'AD', 'AD', 'AF', 'AG', 'AH', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AQ', 'AR', 'AR', 'AS', 'AS', 'AT', 'AT', 'AU', 'AU', 'AV', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'T', 'U', 'U', 'V', 'V', 'W', 'W', 'X', 'X', 'Y', 'Y', 'Z', 'Z']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'I', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']
['BPMAI'];['Auftragslagepr?§fen', 'Disponent', 'Disponent', 'nachF?хlligkeitensortieren', 'Ressourcennichtvorhanden', 'Ressourcenvorhanden', 'Ressourcenpr?§fen', 'Routenoptimierung(TravelingSalesman)', 'Verkehrslagepr?§fen']
['BPMAI'];['Best?хllningf??rsinisystemet', 'Ekonomiavdelning', 'Ekonomiavdelning', 'Ekonomiavdelningenf??renkopiaavfakturan', 'InkassoExternprocess', 'InkassoExternprocess', 'Inkassotar??ver?хrendet', 'Inkasso??verf??rpengarn?хrkundenharbetalt', 'Kundenbest?хllerenspellicense', 'Kundenbetalarfakturan', 'Kundenbetalarinomfakturansf??rfallodatum', 'Kundenbetalarintefakturaninomf??rfallodatum', 'Kundenvarkenbetalarellersvararejp??p??minnelsen', 'P??minnelseskickastillkunden', 'Spellicensenskickastillkunden', 'S?хljavdelning', 'S?хljavdelning']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'J', 'J', 'K', 'K', 'L', 'L', 'M', 'N', 'N', 'O', 'P', 'Q', 'Q', 'R', 'T', 'T']
['BPMAI'];['AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BC', 'BD', 'BE', 'BF', 'BG', 'BG', 'BH', 'BI', 'BJ', 'BK', 'BL', 'BM', 'BN', 'BO', 'BP', 'BQ', 'BR', 'BS', 'BT', 'BU', 'BV', 'BW', 'BX', 'BY', 'BZ', 'C', 'CA', 'CB', 'CC', 'CD', 'CE', 'CF', 'CG', 'CG', 'CH', 'CI', 'CJ', 'CJ', 'CK', 'CK', 'CL', 'CM', 'CM', 'CN', 'CN', 'CO', 'CP', 'CQ', 'CR', 'CS', 'CT', 'CU', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'O', 'P', 'P', 'Q', 'R', 'S', 'T', 'T', 'U', 'U', 'V', 'V', 'W', 'X', 'X', 'Y', 'Z']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'O', 'P', 'P', 'Q', 'Q', 'R', 'R', 'S', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'O', 'P', 'P', 'Q', 'R', 'S']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Accept?', 'Accept?', 'Applicant', 'Applicant', 'ApproveAppointmentApprovalForm', 'Client', 'Client', 'CloseVacancy', 'ConductMedicalAssessment', 'HRCoordinator', 'MakeFormalVerbalOffer', 'MakeFormalWrittenOffer', 'MedicalExamRequired?', 'NextLevelManager', 'No', 'No', 'No', 'RaiseAppointmentApprovalForm', 'RecruitmentManager', 'SubmitAppointmentDocumentation', 'TalentSeek', 'TalentSeek', 'ValidateAppointmentApprovalForm', 'Yes', 'Yes', 'Yes']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'L', 'M', 'N', 'O', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'X', 'Y', 'Y', 'Z', 'Z']
['BPMAI'];['ApproveRecruitmentofPreferredApplicant', 'ApproveRecruitmentSelection', 'Client', 'Client', 'ConductInterviews', 'ConfirmNeworExistingVacancy', 'ReviewPositionProfile', 'SelectPreferredApplicant']
['BPMAI'];['addincomingmailnumber&date', 'archive', 'checkinformation', 'complete', 'incomplete', 'letterbook', 'letterbook', 'nophonenumber', 'phoneapplicantforinformation', 'record', 'weeklyarchive', 'weeklyarchive']
['BPMAI'];['A1.Erhaltenund?Јberpr?§fendesArchivierungsantrages', 'A2.FreigebendesArchivierungsantrages', 'A3.ArchivierendesDatenobjektes', 'A4.BenachrichtigendesAntragsteller', 'Archivierungsantrag(ANTRAGSTELLER),Qualit?хtsregeln(E3)', 'Archivierungsantrag(ANTRAGSTELLER),Qualit?хtsregeln(E3)', 'Benachrichtigung(ANTRAGSTELLER)', 'Benachrichtigung(ANTRAGSTELLER)', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'FachlicherDatensteward', 'FachlicherDatensteward', 'Freigegebener,qualit?хtsgesicherterArchivierungsantrag(A2),?Јberpr?§fteArchivierungsbest?хtigung(AS2)', 'Freigegebener,qualit?хtsgesicherterArchivierungsantrag(A2),?Јberpr?§fteArchivierungsbest?хtigung(AS2)', 'Freigegebener,qualit?хtsgesicherterArchivierungsantrag(A3),Archivierungsbenachrichtigung(AS1)', 'Freigegebener,qualit?хtsgesicherterArchivierungsantrag(A3),Archivierungsbenachrichtigung(AS1)', 'OperativerDatensteward', 'OperativerDatensteward', 'OperativerDatensteward', 'OperativerDatensteward', 'Qualit?хtsgesicherterArchivierungsantrag(D2)', 'Qualit?хtsgesicherterArchivierungsantrag(D2)', 'Qualit?хtsgesicherterArchivierungsantrag(D1),Archivierungsregeln(E3)', 'Qualit?хtsgesicherterArchivierungsantrag(D1),Archivierungsregeln(E3)']
['BPMAI'];['Administrationoffice', 'Administrationoffice', 'Authorizepayment', 'Bringdocumentsandreceipts', 'Bringdocumentsandreceipts', 'Checkifthetravelrequestwasfiledwhilethestudentwasinthe3rdyear', 'Checkreceipts', 'Collect,printandsendreceiptstothesecretary', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'intime', 'Informthestudentthatdoesnothavetherightsforthereinbursment', 'late', 'Onlyiftheinformationarecorrect.Iftherightfieldsarethere.', 'Onlyiftheinformationarecorrect.Iftherightfieldsarethere.', 'PhDschool', 'PhDschool', 'PhDsecretary(Francesca)', 'Receiveandcheckreceipts', 'Receivetheanswer', 'SendreceiptstoAdminoffice', 'Student']
['BPMAI'];"['10days', '10days', ""Don'tsendmorereminders"", 'Followupfurthererror', 'No', 'No', 'SendremindertoClient', 'SendremindertoClient', 'Yes', 'Yes']"
['BPMAI'];['accountnotOK', 'accountOK', 'amountnotok', 'amountOK', 'apllyfornewcertificate', 'authorizethepayment', 'bankIS', 'bankstatement', 'bankstatement', 'checkamount', 'checkamountonclientacount', 'checkbankaccount', 'checkclientloginandpassword', 'client', 'codegenerator', 'codegenerator', 'codenotOK', 'codeOK', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'denyaccess', 'enaughmoney', 'enterbankaccountandamount', 'enterloginandpassword', 'enterthecode', 'Forgottenpassword', 'Forgottenpassword', 'identificationNOTOK', 'identificationOK', 'internetbanking', 'internetbanking', 'logclientin', 'max2days', 'max30minutes', 'notenaughmoney', 'sendcodebySMS', 'setnewpasswordtonewcertificate', 'takeoffmoneyfromclientaccount']
['BPMAI'];['A', 'AA', 'AA', 'AB', 'AB', 'B', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'E', 'F', 'F', 'G', 'G', 'H', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N', 'O', 'O', 'P', 'P', 'Q', 'Q', 'R', 'R', 'S', 'S', 'T', 'T', 'U', 'U', 'V', 'V', 'W', 'W', 'X', 'X', 'Y', 'Y', 'Z']
['BPMAI'];['A', 'A', 'AA', 'AB', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N', 'O', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];"['Accedo""AreariservataSTUDENTE""EsamiElencoAppelli', 'Aprounbrowser', 'Cancelloappelloselezionato', 'Confermoestampoiscrizione', 'Digitohttps://www.esse3.unitn.it', 'Eseguologin', 'Eseguologout', 'Passwordcorretta', 'Passworderrata', 'Selezionol\'appelloda""IscrizioneAppelli""']"
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['ABCinc.', 'ABCinc.', 'Addoverheadcosts', 'AnalyzeSalesQuote', 'Customer', 'Customer', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Engineering', 'Finance', 'GenerateRFQ', 'Generatepricingoptions', 'Generatesalesquote', 'L&Mcostestimate', 'L&Mcostestimate', 'NeedforQuote', 'NO', 'Pricingoptions', 'Pricingoptions', 'Producelaborandmaterialcostsestimate', 'QuoteGuidelines', 'QuoteGuidelines', 'RFQ', 'RFQ', 'RFQ', 'RFQRecieved', 'RFQSent', 'RFQmeetsguidelines?', 'Sales', 'SalesQuoteRecieved', 'SalesQuoteSent', 'SalesQuote', 'SendtoCustomer', 'VerifiedRFQ', 'VerifiedRFQ', 'VerifyRFQ']
['BPMAI'];['AkzeptanzeinesRfCs', 'EingangeinesRfCs', 'ImplementierungdesRfCs', 'ManipulationderChangeRecordsundeventuellderCIs', 'UeberpruefungdesRfCs']
['BPMAI'];['CalculationandPaymentofDutiesandtaxes', 'InspectionofGoods', 'MoveGoodstowarehouse', 'Notaxes', 'PrepareandSubmitExportDocs', 'ReleaseGoods', 'SignExportContract', 'Taxesapply']
['BPMAI'];['competitorinformationreceived', 'customer', 'customer', 'datesendpincode+5days', 'nocompetitorinformationreceived', 'noinformationreceived', 'offerOK', 'offerok', 'offerrefusal', 'registercompetitorinformation', 'registercompetitorinformation', 'registercontractacceptation', 'registerofferloss', 'registeredcompetitorinformation', 'scanoffer', 'sendbillingandpincodeinformation']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AK', 'AL', 'AM', 'AN', 'AO', 'AO', 'AP', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BK', 'BL', 'BM', 'BN', 'BN', 'BO', 'BO', 'BP', 'BQ', 'BQ', 'BR', 'BS', 'BS', 'BT', 'BT', 'BU', 'BV', 'BW', 'BX', 'BY', 'BZ', 'C', 'CA', 'CB', 'CC', 'CC', 'CD', 'CE', 'CF', 'CG', 'CH', 'CI', 'CJ', 'CK', 'CL', 'CL', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'L', 'L', 'M', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Y', 'Z', 'Z']
['BPMAI'];['AboveR.O.P', '7Days', 'AcceptPurchaseOrder', 'AccountsPayable', 'ACMEINC.', 'ACMEINC.', 'AtorBelowR.O.P', 'CheckInventoryLevel', 'CreatePurchaseOrder', 'DenyPurchaseOrder', 'EndProcess', 'NotRejectedin24Hours', 'PaySupplier', 'PickShippment', 'PrepPackingSlip', 'ReceiveInvoice', 'ReceivePackingList', 'ReceivePurchaseOrder', 'RecordInvoice', 'RecordPackingList', 'Requester', 'ReserveFunds', 'ReviewPurchaseOrder', 'ReworkPurchaseOrder', 'SendInvoice', 'Sendpurchaseordertosupplier', 'SendReminder', 'SendShipment', 'Supervisor', 'Supplier', 'Supplier', 'TriggerResupplyCycle', 'WaitforPayment', 'Warehouse']
['BPMAI'];['CanFufilOrder?', 'Customer', 'Customer', 'Customer', 'Customer', 'Deliverorder', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'No', 'OrderConfirmation', 'OrderRejection', 'Orderrequest', 'Yes']
['BPMAI'];['Allusersareloggedout', 'Allusersarenotloggedout', 'Cancelupgrade', 'Checkifallusersareloggedoutofsystem', 'Checklist', 'Checklist', 'CloseoffProject', 'Copydbtotrainingenvironment', 'Copyupgradefilestoproductionenvironment', 'EmailinvolvementtimetabletoUATstakeholders', 'ErrorsFound', 'Followtroubleshootingguideandcorrecterrors', 'FullBackupoftheproductionenvironment', 'HoldmeetingwithUATstakeholders', 'ICTTeam', 'Lockoutallusers', 'Logoutallusers', 'Messagekeystakeholdersaboutimpendingupgrade', 'Negotiatedateandtimeforimplementation', 'Negotiatedateandtimeforimplementation', 'Nightofupgrade', 'No', 'NoErrorsFound', 'Notecurrentversionofsoftware', 'NotifyUATstakeholderstotest', 'ProjectDocumentReceived', 'Reactivateallusers', 'Receivechecklist', 'Receivetestresults', 'Rescheduleupgrade', 'Restartservicesandopenapplication', 'Restoreproductionenvironmentfrombackup', 'RunupgradeExeFollowingvendorsinstructions', 'Runupgradeloganddetermineifanyerrorsoccurred', 'Sendnotificationtoallusersthatsystemisavailableagain', 'Signoffprojectdocumentation', 'Success', 'Turnoffallservices', 'UATKeyStakeholders', 'UCCApplicationStakeholders', 'UCCApplicationStakeholders', 'UnitingCareCommunity', 'UnitingCareCommunity', 'Updateprojectdocumentation', 'useracceptancetestingbegins', 'Vendors', 'Vendors', 'ViewversiontoConfirmupgradeissuccessful', 'Weretestssuccessful?', 'Yes']
['BPMAI'];['A', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'E', 'F', 'G']
['BPMAI'];['faculty', 'faculty', 'faculty', 'meetingforseminaroption', 'seminarconfirmation', 'seminarrejection', 'student', 'student', 'student']
['BPMAI'];['ABCInc.', 'ABCInc.', 'Addoverheadcosts', 'AnalyzeSalesQuote', 'Customer', 'Customer', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Engineering', 'Finance', 'GenerateSalesQuotes', 'Generatepricingoptions', 'GenerateRFQ', 'L&MCostEstimate', 'L&MCostEstimate', 'NeedforQuote', 'No', 'Pricingoptions', 'Pricingoptions', 'Producelaborandmaterialcostsestimate', 'QuoteGuidelines', 'QuoteGuidelines', 'RFQ', 'RFQ', 'RFQ', 'RFQMeetsGuidelines?', 'RFQReceived', 'RFQSent', 'Sales', 'SalesQuoteReceived', 'SalesQuoteSent', 'SalesQuotes', 'Sendtocustomer', 'VerifiedRFQ', 'VerifiedRFQ', 'VerifyRFQ', 'Yes']
['BPMAI'];['A', 'AA', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Attributelookuplist', 'Attributelookuplist', 'Attributelookuplist', 'Businessrelation', 'Businessrelation', 'Checkdataqualityrules', 'Checkifpricesaremaintainedorexist', 'Correct/completerequest', 'Dataqualityrules', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Enrichrequest', 'Enrichmentdata', 'Enrichmentdata', 'Linkwithpurchasercategory', 'Linkwithsalespartner', 'Lookup&determineattributelookuplist(createifnotexists)', 'Lookup&determinebusinessrelation(createifnotexists)', 'Lookup&determinepurchasercategory(createifnotexists)', 'Lookup&determinepurchasercategory(createifnotexists)', 'Lookup&determineregion(createifnotexists)', 'Lookup&determinesalesorganization(releaseifrequired)', 'Lookup&determinesalespartner(createifnotexists)', 'Lookup&determinesalespartner(createifnotexists)', 'Lookup&determinesalespartner(createifnotexists)', 'Lookup&determinesalespartner(createifnotexists)', 'Lookup&determinetargetsystem(s)', 'Lookup&determinetechnician(createifnotexists)', 'Needforasalespartnerrelationinbusinessprocess', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Newsalespartnerrelationrequest', 'Noruleviolation', 'Purchasercategory', 'Purchasercategory', 'Purchasercategory', 'Purchasercategory', 'Region', 'Region', 'Requestelectronicproductdataforsalespartner', 'Requestelectronicproductdataforsalespartner', 'RequestnewQSversionforsalespartner', 'Requestnewsparepartshop', 'Requestnewsparepartshop', 'Requestnewwebshopforsalespartner', 'Requestsalespartnertoorderintargetsystem(s)', 'Requesttype==QSversionsalespartnerrequest(Producution)', 'Requesttype==Sparespartshop(Technician)', 'Requesttype==Sparespartshop(Salespartner,LegalEntity)', 'Requiredenrichmentdatapertargetrules', 'Salesorganization', 'Salesorganization', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartner', 'Salespartnercomponentscollected', 'SalesPartnerRelationsRequestor', 'Selectusecase', 'SEN', 'SEN', 'Singleruleviolation', 'Targetsystem', 'Targetsystem', 'Targetsystem', 'Technician', 'Technician', 'Usecase', 'Usecase', 'Usecase', 'Usecase==Webshopforsalespartnerrequest', 'Usecase==Electronicproductdataforsalespartner(EP)', 'Usecase==QSversionsalespartnerrequest(Producution)ORQSversionsalespartnerrequest(Test)', 'Usecase==Salespartnertoorderintargetsystem', 'Usecase==Sparespartshop(Technician)ORSparespartshop(Salespartner,Legalentity)', 'Usecase==Visualprojectdataforsalespartner(VP)']
['BPMAI'];['A', 'A', 'A', 'A', 'B', 'B', 'B', 'B', 'C', 'C', 'C', 'C', 'Creaci??ndeorden', 'D', 'D', 'D', 'D', 'Despachodeproductoacliente', 'Evaluaci??ndeorden', 'Fabricaci??ndemueble', 'Ingenier??a', 'Ingenier??a', 'Limpiezadeequipos', 'Materiales', 'Materiales', 'No', 'No', 'No', 'No', 'Ordendecompraaproveedor', 'Procesarlistadepartesrequeridasyrevisarinventario', 'Sereservanlaspiezas', 'S??', 'S??', 'S??', 'Ventas', 'Ventas', 'Є›Actividadfinalizada?', 'Є›inventariodisponible?', 'Є›Listasparausarenproducci??n?', 'Є›Ordenaprobada?']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'O', 'P', 'P', 'Q', 'Q', 'R', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y']
['BPMAI'];['A', 'A', 'B', 'B', 'C', 'D', 'E', 'E', 'F', 'F', 'G', 'H', 'I', 'J', 'K', 'L']
['BPMAI'];['A', 'B', 'C', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'E']
['BPMAI'];['BlackPool', 'afsds', 'Nachricht', 'Nachricht', 'Pool', 'Pool']
