CollectionName;Labels
['BIT'];['s00002285', 's00002285', 's00002285', 's00003306', 's00003306', 's00003306', 's00004746', 's00004746', 's00005428', 's00005428', 's00005498', 's00005498', 's00005498', 's00005499', 's00005499', 's00005499', 's00005500', 's00005500', 's00005500', 's00005501', 's00005501', 's00005501', 's00005502', 's00005502', 's00005503', 's00005503', 's00005503', 's00005504', 's00005504', 's00005504', 's00005505', 's00005505', 's00005505', 's00005506', 's00005506', 's00005506']
['BPMAI'];['handoverpizza', 'incomingdeliveryorder', 'notifycustomer', 'packpizza', 'transportpizza']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'L', 'M', 'N', 'O']
['BIT'];['s00002414', 's00002414', 's00002414']
['BPMAI'];['Anotarpedidodocliente', 'Bar', 'CART?ђO', 'CLIENTE', 'CLIENTES', 'CLIENTES', 'CONTROLARESTOQUES', 'CONTROLARESTOQUES', 'Cozinha', 'DINHEIRO', 'ENTREGARPEDIDO', 'ENTREGARPEDIDO', 'Entregarpedido', 'Executarpedidorecebido', 'FIM', 'GERIRASVENDAS', 'GERIRASVENDAS', 'GERIRASVENDAS', 'GERIRASVENDAS', 'Pagaraconta', 'PRODUZIRPEDIDO', 'PRODUZIRPEDIDO', 'Realizarbaixanoestoque', 'RECEBERCONTA', 'RECEBERCONTA', 'Transmitirpedidoparaosetorrespons?шvel', 'Transmitirpedidoparaosistema']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'X', 'Y', 'Z']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['Camunda'];['andereArbeitendruchf?§hren', 'Ja', 'JA', 'KreditvergabeFrontendBank', 'Nein', 'Nein', 'Schufaservice(Schufa)', 'Schufaservice(Schufa)', 'Scoringangefragt', 'ScoringBank', 'ScoringBank', 'Scoringbeenden', 'Scoringermitteln', 'ScoringLevel1?§bermitteln', 'ScoringLevel1ermitteln', 'ScoringLevel2?§bermitteln', 'ScoringLevel2erhalten', 'ScoringLevel2ermitteln', 'Scoringvorhanden?', 'Scoringvorhanden?', 'Scoring?§bermitteln', 'Scoringanfragestarten', 'Verz??gerungsNachricht?§bermitteln']
['BIT'];['s00002077', 's00002077', 's00002093', 's00002093', 's00002093', 's00002131', 's00002131', 's00002131', 's00002132', 's00002132', 's00002132', 's00002133', 's00002133', 's00002133']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'H', 'H', 'I', 'J', 'K', 'L', 'L', 'M']
['BPMAI'];['Abnahmekonzept', 'Abnahmekonzept', 'Abnahmekonzept', 'Abnahmendurchf?§hren', 'Anforderung(imPlanungszyklus)', 'Anforderung(imPlanungszyklus)', 'Anforderung(imPlanungszyklus)', 'Anforderungenstanden', 'Anforderung(bearbeitetundgeschlossen)', 'Anforderung(bearbeitetundgeschlossen)', 'Anforderung(bearbeitetundgeschlossen)', 'Anforderung(bewertet)', 'Anforderung(bewertet)', 'Anforderung(bewertet)', 'Anforderung(erfasst)', 'Anforderung(erfasst)', 'Anforderung(erfasst)', 'Anforderung(unterj?хhrig)', 'Anforderung(unterj?хhrig)', 'Anforderung(unterj?хhrig)', 'Anforderung(Vorgehenentschieden)', 'Anforderung(Vorgehenentschieden)', 'Anforderung(Vorgehenentschieden)', 'Anforderung(vorspezifiziert)&GrobSpezifikation', 'Anforderung(vorspezifiziert)&GrobSpezifikation', 'Anforderung(vorspezifiziert)&GrobSpezifikation', 'Anforderunganalysieren,vorspezifizieren(Auftragskl?хrung)', 'Anforderungbewerten&priorisieren', 'Anforderungeinlasten', 'Anforderungpr?§fenundkategorisieren', 'Anforderungenkonsolidieren', 'Anforderungensteuern,verwalten,monitoren', 'Anforderungsbaseline(ITVorhaben)', 'Anforderungsbaseline(ITVorhaben)', 'Anforderungsbaseline(ITVorhaben)', 'Angebot', 'Angebot', 'Angebot', 'Auftragskl?хrungsprojekt', 'Budgetallokiert?', 'Budgetplanung', 'BusinessCase', 'BusinessCase', 'BusinessCase', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'FachlicheSpezifikationerstellen', 'FachlicheSpezifikation(Lastenheft)', 'FachlicheSpezifikation(Lastenheft)', 'FachlicheSpezifikation(Lastenheft)', 'geringeReife', 'hoheKomplexit?хt', 'hoheReife', 'InPortfolio?', 'ITProjekt(BugFixing/Betriebsanpassung)', 'ITProjekt(BugFixing/Betriebsanpassung)', 'ITProjekt(BugFixing/Betriebsanpassung)', 'ITProjekt(Gro?ЃesEntwicklungsprojekt/Neuentwicklung)', 'ITProjekt(Gro?ЃesEntwicklungsprojekt/Neuentwicklung)', 'ITProjekt(Gro?ЃesEntwicklungsprojekt/Neuentwicklung)', 'ITProjekt(KleinesEntwicklungsprojekt/Fachliche?Ґnderung)', 'ITProjekt(KleinesEntwicklungsprojekt/Fachliche?Ґnderung)', 'ITProjekt(KleinesEntwicklungsprojekt/Fachliche?Ґnderung)', 'ITProjekt(initialisiert)', 'ITProjekt(initialisiert)', 'ITProjekt(initialisiert)', 'ITProjekt(L??sungrealisiert)', 'ITProjekt(L??sungrealisiert)', 'ITProjekt(L??sungrealisiert)', 'ITProjekt(spezifiziert)', 'ITProjekt(spezifiziert)', 'ITProjekt(spezifiziert)', 'ITProjekt(umgesetzt&getestet)', 'ITProjekt(umgesetzt&getestet)', 'ITProjekt(umgesetzt&getestet)', 'ITVorhaben(eingeplant)', 'ITVorhaben(eingeplant)', 'ITVorhaben(eingeplant)', 'ITVorhaben(freigegeben)', 'ITVorhaben(freigegeben)', 'ITVorhaben(freigegeben)', 'ITVorhabenliste(PortfolioBaseline)', 'ITVorhabenliste(PortfolioBaseline)', 'ITVorhabenliste(PortfolioBaseline)', 'ja', 'ja', 'ListeallerAnforderungen', 'ListeallerAnforderungen', 'ListeallerAnforderungen', 'ListeallerITVorhaben', 'ListeallerITVorhaben', 'ListeallerITVorhaben', 'M1:Anforderungerfasst', 'M1:Anforderungerfasst', 'M1:Anforderungerfasst', 'M1:Anforderungerfasst', 'M2:Anforderungkategorisiert&Vorgehenentschieden(AdhocChange)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(AdhocChange)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rITProjekt)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rITProjekt)', 'M2:Anforderungkategorisiert&Vorgehenentschieden', 'M2:Anforderungkategorisiert&Vorgehenentschieden', 'M2:Anforderungkategorisiert&Vorgehenentschieden(AdhocChange)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(AdhocChange)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rITProjekt)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rITProjekt)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden(CRf?§rAnforderungsbaseline)', 'M2:Anforderungkategorisiert&Vorgehenentschieden', 'M2:Anforderungkategorisiert&Vorgehenentschieden', 'M3:AnforderunginITVorhabenkonsolidiert&freigegeben', 'M3:AnforderunginITVorhabenkonsolidiert&freigegeben', 'M3:AnforderunginITVorhabenkonsolidiert&freigegeben', 'M3:AnforderunginITVorhabenkonsolidiert&freigegeben', 'M4:ITVorhabeninReleaseplaneingeplant', 'M4:ITVorhabeninReleaseplaneingeplant', 'M4:ITVorhabeninReleaseplaneingeplant', 'M4:ITVorhabeninReleaseplaneingeplant', 'M5:Projektinitialisiert', 'M5:Projektinitialisiert', 'M5:Projektinitialisiert', 'M5:Projektinitialisiert', 'M6:TechnischeSpezifikationfreigegeben', 'M6:TechnischeSpezifikationfreigegeben', 'M6:TechnischeSpezifikationfreigegeben', 'M6:TechnischeSpezifikationfreigegeben', 'M7:L??sungumgesetzt&getestet', 'M7:L??sungumgesetzt&getestet', 'M7:L??sungumgesetzt&getestet', 'M7:L??sungumgesetzt&getestet', 'M8:Projektentlastet&Anforderunggeschlossen', 'nein', 'nein', 'P01:Anforderungidentifizieren&erfassen', 'P02:Anforderungpr?§fen&kategorisieren', 'P03:Anforderungvorspezifizieren,konsolidieren,bewerten&priorisieren', 'P04:ITVorhabeneinplanen', 'P05:Projektinitialisieren', 'P06:Spezifikationerstellen', 'P07:Systemrealisierung&Testingdurchf?§hren', 'P08:Abnahmen&Systemeinf?§hrung', 'Portfolioplanung', 'Projektinitialisieren', 'Q1:Dom?хnezugeordnet', 'Q2:Anforderungvorspezifiziert&committet', 'Q3:L??sungsalternativearchitekturellbewertet', 'Q4:L??sungsalternativebetriebswirtschaftlichbewertet&priorisiert', 'Q5:ITVorhabenbudgetiert&inPortfolioeingeplant', 'Q6:FachlicheSpezifikationfreigegeben', 'Q7:Produktanforderungendetailliert', 'Q8:Projektabgenommen', 'Q9:Systemeingef?§hrt', 'Releaseplanung', 'Releaseplan', 'Releaseplan', 'Releaseplan', 'Rolloutkonzept', 'Rolloutkonzept', 'Rolloutkonzept', 'Starttermineingetreten', 'Systemeinf?§hrungdurchf?§hren', 'Systemrealisierungvorbereiten&durchf?§hren', 'Techn.Spezifikation(Pflichtenheft)', 'Techn.Spezifikation(Pflichtenheft)', 'Techn.Spezifikation(Pflichtenheft)', 'TechnischeSpezifikationerstellen', 'Testing&DefectManagementdurchf?§hren', 'Testkonzept', 'Testkonzept', 'Testkonzept', 'Testkonzept', 'Testkonzept']
['BPMAI'];['A', 'B', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'F']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'AA', 'AB', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'G', 'H', 'I', 'J', 'J', 'K', 'K', 'L', 'M', 'O', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['abstrakterHappyPath2', 'abstrakterHappyPath2', 'Diagnostik', 'Nachsorge', 'PostoperativeTumorkonferenz', 'PreoperativeTumorkonferenz', 'Therapie']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AN', 'AO', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N']
['BPMAI'];['bill', 'buy100computers', 'demandrequest', 'demandrequest', 'demandrequest', 'EnterpriseB', 'EnterpriseB', 'EnterpriseA', 'EnterpriseA', 'Finance', 'findcomputersinstock?', 'no', 'payfor100computers', 'payment', 'preparebill', 'produce100computers', 'product', 'receive100computers', 'receivebill', 'receivedemandrequest', 'receivepayment', 'response', 'send100out', 'yes']
['BPMAI'];['A', 'A', 'B', 'B', 'C', 'D', 'E', 'E']
['BPMAI'];['attendancerequestreceived', 'emailadvisor1requestingattendance', 'emailadvisor1requestingattendance', 'emailadvisor1requestingattendance', 'receiverequest', 'replytocentraloffice', 'replytocentraloffice', 'sendattandancerequesttodeparmentoffice', 'sendattendancetoreport']
['BPMAI'];['agreeonrequest', 'ambulance', 'calltheambulance', 'clinic', 'clinic', 'closingpatientЄѕscase', 'complexexaminating', 'educatepatient', 'examinatingpatient', 'filluponlineform', 'getconfirmation', 'healthypatient', 'hospitalizingpatient', 'illness', 'insurancecompany', 'insurancecompany', 'needseeingadoctor', 'newrecordmadeinmedicalcard', 'notok', 'obtainaformular', 'ok', 'patient', 'patient', 'patientdoesnotneedhospitality', 'patientisOK', 'patientissenttootherexamination', 'patientneedshospitalization', 'patientЄѕsmedicalcard', 'patientЄѕsmedicalcard', 'requestappointment', 'requestionofcomplexexam', 'surgery', 'treatingpatient', 'writesaprescription', 'writesaninfonote']
['BPMAI'];['Approvaltemplate', 'Approvaltemplate', 'Approvaltemplate', 'Completeallrelevantfields', 'completeandsubmitthePositionForm', 'CompleteBusinessCase', 'ConcurrentInt.andExt.Adv.', 'ConfirmPositionID', 'ConfirmPositionProfile', 'Confirmrecruitmentdecisionsandprocess', 'Confirmvacancyofposition', 'Consideradvertisingmediums', 'ConsultwithupperLevel', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Determinebudgetlimitesandtolerances', 'DeterminedevelopingBusinesscase', 'DetermineSuitableJobTemplate', 'DevelopeBusinessCase', 'DirectSecondment', 'Ensureavailabilityofselectionpanel', 'EnterPositionID', 'HigherDuties', 'IdentifysuitableApprovaltemplate', 'Identifytheestablishedposition', 'Identifyvacancy,PositionIDandPositionProfile', 'JobTemplate', 'Jobtemplate', 'JobTemplate', 'Jobtemplate', 'JobTemplate', 'Jobtemplate', 'Minorchanges', 'Noneed', 'Nominateselectionpanelmembers', 'Notchanges', 'OrgChart', 'OrgChart', 'OrgChart', 'Positiondoesnotexist', 'PositionForm', 'PositionForm', 'PositionForm', 'PositionProfile', 'PositionProfile', 'PositionProfile', 'Required', 'Requisitiontemplate', 'Requisitiontemplate', 'Requisitiontemplate', 'Reviewimportedinformation', 'ReviewPositionProfile', 'ReviewPositionProfile', 'SelectandcompleteRequisitiontemplate', 'SelectsuitableJobtemplate', 'Setupnominatedapprovalusers', 'SignificantChanges', 'UpdatetheProfile']
['BPMAI'];"['aprof.hasfundsavail.', 'AdministrationOffice', 'bringstheformandallthereceiptstotheSecretay', 'checkwhetherthefundsareenough', 'checksthestudentexpenses', 'collectthebillsandsendthemtotheadministrarion', 'comm.oflackoffunds', 'comm.oflackoffunds', 'comm.oftheproblem', 'comm.oftheproblem', 'emailtothesecretatywithfrancescaincc', 'emailtothesecretatywithfrancescaincc', 'emailtothesecretatywithfrancescaincc', 'emailtothestudentwithfrancescaincc', 'emailtothestudentwithfrancescaincc', 'everythingseemstobeok', 'informthestudentaboutwhichexpenseslackofdocumentation', 'lookforsomeonewhocanhelpyou', 'makethereimbursement', 'maketherembursement', 'noonehasfunds', 'PhdStudent', 'problemsdocumentation', 'professorcomm.', 'professorcomm.', 'reimburseonlytheleftovermoneythatstudenthasinthefund', 'requestofreimbursement', 'Secretary', 'someexpensescannotberefundablebecauseofhowtheyhavebeenpresented', 'studentcomm.', ""student'sanswer"", ""student'sanswer"", 'tacitconsent', 'tacitconsent', 'tacitconsent', 'theexpensesarecorrectlydocumented', ""there'resomepreliminaryproblems"", ""they're"", ""they'renot"", 'traveldocumentation', 'traveldocumentation', 'trytofillthelacksignaledbytheadministration']"
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W']
['BPMAI'];['30days', 'ABCCompany', 'ABCCompany', 'Accounting', 'ApprovedVendorList', 'ApprovedVendorList', 'Communicatewiththevendor', 'consolidatePRs', 'createpurchaserequisition', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'GDR', 'GDR', 'investigatetheprobelem', 'lowinventory', 'Paymentreceived', 'Paymentsent', 'PO', 'PO', 'POSent', 'POReceived', 'PR', 'PR', 'problemreported', 'processpayment', 'PRs', 'PRs', 'Purchasing', 'Receiveandinspectthematerials', 'Selectsuitablevendor', 'Sendtheorderedmaterials', 'Sendremindertocustomer', 'ShipmentReceived', 'Shipmentsent', 'Submitpurchaseorder', 'Submitthepayment', 'Supplier', 'Supplier', 'Verifythedocuments', 'Warehouse', 'Wrongmaterial']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];"['=<3', '>3', 'Accounting', 'available', 'checkpayment', 'checkreminder', 'ChecktheCustomer', 'checkthestock', 'closetheorder', 'createanewcustomer', 'CRM', 'Customer', 'Customer', 'delivertheparts', ""don'tavailable"", ""don'texist"", ""don'treceived"", 'exist', 'Logistik', 'Order', 'preparethebill', 'producetheparts', 'Production', 'received', 'Sales', 'sendareminder', 'shipthepackage', 'WIGGO', 'WIGGO']"
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'K', 'L', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'S', 'T', 'U', 'V', 'W', 'X', 'X', 'Y', 'Z']
['BPMAI'];['Advisorapproval', 'Advisorexaminerequest', 'Approval', 'Approval', 'Approved', 'ApprovedbyAdvisor', 'Cancel', 'Checkform', 'Checkform', 'Coordinatorexaminerequest', 'Deductamountfrompersonalfundbudget', 'destination', 'End', 'End', 'End', 'ExclusiveGateway', 'ExclusiveGateway', 'externalFund', 'externalFunder', 'False', 'False', 'Filltheform', 'Fixtheform', 'Fixable', 'Formnotvalid', 'Formvalid', 'from', 'Funderexaminerequest', 'mailText', 'Motivation', 'Name', 'Notfixable', 'Notifyadvisorbyemail', 'Notifyapproved', 'NotifyCoordinator', 'Notifynotvalidreason', 'Notifyrejectedandreason', 'NotifythePhDOffice', 'Otherfundrequest>0&&(Fundmanager<>Coordinator<>Advisor)', 'Personalfoundrequested', 'personalFund', 'PhDofficerequestexamine', 'Rejectmotivation', 'Rejectmotivation', 'Rejected', 'Rejected', 'Reminderadvisor', 'Restoreamountbacktopersonalfunds', 'Senddocumentationtoadminoffice', 'Start', 'Start', 'subject', 'Surname', 'text', 'to', 'True', 'True']
['BPMAI'];"['complianceinvoice', 'AdminDepartment', 'AdminDepartment', ""Allocateinvoice'sbatchintodataentryofficer"", 'Batchtheinvoice', 'Batchtheinvoice', 'Calltheclientandgettherequiredinformation', 'Checkifinvoicereturned', 'Checkinvoicecompliance', 'Clarifythesituation', 'Client', 'Client', 'Completeandcompliantinvoice', 'Completeandcompliantinvoice', 'Completerequiredinformation', 'Decideonaction', 'Disregard', 'Followup', 'Followupviaphone', 'noncomplianceinvoice', 'NonReturned', 'NonReturned', 'Puttheinvoiceintothebatch', 'Returned', 'Returned', 'sendinvoicetotheclientwithcompletionrequest', ""SendinvoicetotheSSB'sexpert""]"
['BIT'];['s00006385', 's00006385', 's00006385']
['BPMAI'];['Betreuer(Dozent/Professor)', 'CampusSystem', 'DefaultInputSet', 'DefaultOutputSet', 'Praktikum', 'Praktikumsanmeldung', 'Praktikumsaufgabevorzeigen', 'Praktikumsversuchbegonnen', 'PraktikumsAnmelduggeendet', 'PraktikumsAnmeldunggestartet', 'Praktikumsversuchbeendet', 'Student', 'Teilnehmerliste', 'Teilnehmerliste', 'Teilnehmerlisteerstellung', 'Testateintragung', 'Testatverwaltungsprozess(mitTestatsystem)', 'Testatverwaltungsprozess(mitTestatsystem)']
['eCH'];['Amt', 'AnAmtzuweisen/Terminieren/Stossrichtungfestlegen', 'AntwortimParlamenttraktandieren/imInternetpublizieren', 'AntwortimStadtrattraktandieren', 'Antwortverabschieden1.Lesung', 'Antwortverabschieden2.Lesung', 'Auftr?хgeterminierenGesch?хftschliessen', 'Gesch?хfter??ffnen', 'Interpellationbeantwortet', 'InterpellationtraktandierenimStadtrat', 'Kopiezustellenmitn?хchstemVersand', 'ListeVorst??ssenachf?§hren', 'MitgliedStadtparlament', 'n?хchsteoder?§bern?хchsteParlamentssitzung', 'PDFimInternetpublizieren', 'Stadtkanzlei', 'Stadtparlament', 'Stadtrat', 'Stadtrat', 'Stadtrat', 'StadtratundAmtinformieren']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R']
['BPMAI'];['University', 'University', '30days', 'Assignpoints', 'Checkfreepositions', 'cooperationconfirmed', 'Createcooperation', 'Createcooperation', 'DefaultInputSet', 'DefaultOutputSet', 'Exam', 'Foreignstudiesdepartment', 'ForeignUniversity', 'ForeignUniversity', 'Interestingoffer', 'ISMU', 'ISMU', 'Notinterestingoffer', 'NotOK', 'NotOK', 'Notpassed', 'OK', 'OK', 'Passed', 'Preparingforforeignstudies', 'Recievecollaborationrequest', 'Recievedecision', 'Recieveoffer', 'Requestedissue', 'Requestedissue', 'Result', 'Sendcollaborationrequest', 'Senddecision', 'Sendoffertostudents', 'Student', 'Studentmeetsconditionswithoutexam', 'Studingatforeignuniversity']
['BPMAI'];"['<30daysfromtheexamdate', ""avvisal'advisor"", 'bringtosecr:1)authorization2)requestforreimbursement', 'cambialadatadelesame', 'caricalatesi', 'cisono', 'collegiio', 'comitatoesecutivo', 'comitatoesecutivo+centralofficedott.', 'contattaespertiesterni', ""contattaprofessoreinternoall'universit??"", 'contattaprofessorioricercatorialtreuniversit??', 'delayrequest', 'dodelayreq.withtheadv.', 'entroladeadline', 'getphddegree', 'getthereimbursement', ""informazionirelativeaquandodovrapresentarsiperl'esamefinale"", 'invialatesiallacommisione', 'mandailverbalestudente(commissione+data)perapprovazione', 'mandalericevutealcentraloffice', 'no', 'nodelays', 'non', 'notsendprelim.version', 'okpuoi', 'onemore', 'PhdStudent', 'PhdStudent', 'portailminutesalcentr.off.', 'prelim.version.', 'preparethecorrectformandsenditwiththerightnumberofstamps', 'prof.est.', 'Professor', 'Professor', 'professsoriesterni', 'professsoriesterni', ""sceglieilteamperlacommissionedell'esame"", ""sec'?©unarichiestariceveilform,locontrolla,erimaneinattesadellereceipts"", 'segreteriarimborsi', 'segreteriarimborsi', 'sendprelim.', 'sendpreliminariesversion', 'sendthereceipts', ""siriuniscelacommisione,lostudentefal'esameevienecompilatoilminutes"", 'svolgelaprovafinale', 'thinkabouthisnextyear', 'ufficiodottorandiincitt??', 'yes']"
['BPMAI'];['Checkinternetconnecttion', 'Client', 'Client', 'Connecttotheinternet', 'Connected', 'Notconnected', 'Selecttheregistrationbutton', 'Visitthecompanywebsite']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AH', 'AI', 'AJ', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'Q', 'R', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Bookcarrier', 'Establishrouteforeachload', 'Phonecustomertoarrangemeetingpoint']
['BPMAI'];['A', 'AA', 'AA', 'AB', 'AB', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'L', 'M', 'M', 'N', 'N', 'O', 'O', 'P', 'P']
['BPMAI'];['escalatedend', 'Firstlinesupport', 'Handleescalatedissue', 'normalend']
['BPMAI'];"['Accederealsitowww.esse3.unitn.it', 'accetto', 'Aspettolaverbalizzazione', ""cercoinesamil'esito"", 'cliksuesami', 'cliksurifiutaesitoesame', 'EffettuareLogin', 'EffettuareLogin', ""farel'esameilgiornoeorax"", ""Ricevocomunicazionepermaildell'esito"", ""Ricevocomunicazionepermaildell'esito"", 'rifiuto', 'scegliereappelloeconfermare', 'studente', 'studente']"
['BPMAI'];['testing', 'testing', 'x<2', 'x>2']
['BPMAI'];['Cargaarchivodeactualizaci??nderegistros', 'Controldevencimientos', 'Controldelcomparativomensualdemarcasregistradas', 'Dpto.Inform?шtica', 'Dpto.Inform?шtica', 'Dpto.PropiedadIntelectual', 'Dpto.PropiedadIntelectual', 'Ingresodeactividadesyarchivodedocumentos']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'K', 'L', 'L', 'M', 'M', 'N', 'N', 'O', 'O', 'P', 'P', 'Q', 'R', 'S', 'T']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M']
['BPMAI'];['ADT', 'AnotherSystem', 'EMR', 'HIS']
